id	url	outlet	language	relation	translation_route	priority	notes
185	https://www.colta.ru/news/1576	Colta	RU	about_ilya	digest_only_summary_quote	P2	Industry news item
186	https://theins.ru/authors/ilya-klishin	The Insider	RU	author_profile	digest_only_summary_quote	P1	Author page
187	https://theins.ru/history/258578	The Insider	RU	authored_by_ilya	digest_only_summary_quote	P1	Long-form authored piece
188	https://rtvi.com/editors-archive/ilya-klishin/	RTVI	RU	author_profile	digest_only_summary_quote	P1	Editor archive/profile
189	https://carnegie.ru/commentary/63383	Carnegie.ru	RU	authored_by_ilya	digest_only_summary_quote	P1	Reference from Wikipedia (may need manual verification)
190	https://www.ted.com/tedx/events/3947	TEDx / TED.com	EN	speaker_profile_tedx	already_english_canonical	P1	Official TEDx event speaker profile (Ilya Klishin)
191	https://diez.md/2014/11/28/tedxchisinau-live-propaganda-in-social-media-with-ilya-klishin-tedxchisinau/	Diez	RO	tedx_talk_coverage	digest_only_summary_quote	P2	Media coverage of TEDxChisinau talk
192	https://theins.ru/en/opinion/ilya-klishin	The Insider EN	EN	author_profile	already_english_canonical	P1	English opinion author page
193	https://theins.ru/en/opinion/ilya-klishin/256956	The Insider EN	EN	authored_by_ilya	already_english_canonical	P1	English opinion by Ilya Klishin
194	https://theins.ru/en/opinion/ilya-klishin/252347	The Insider EN	EN	authored_by_ilya	already_english_canonical	P1	English opinion by Ilya Klishin
195	https://www.voanews.com/a/russia-s-tv-rain-an-island-in-sea-of-kremlin-propaganda/3303338.html	Voice of America	EN	professional_coverage	already_english_canonical	P2	Professional media coverage mentioning Ilya Klishin
196	https://www.kyivpost.com/post/15197	Kyiv Post	EN	professional_coverage	no_scale_monitor_only	P3	Excluded from positive scaling per user strategy: do not amplify Current Time/Kyiv Post trope
197	https://detector.media/infospace/article/209625/2023-03-31-conflict-in-current-time-tv-over-possible-appointment-of-propagandist-ilya-klishin/	Detector Media	EN	professional_coverage	no_scale_monitor_only	P3	Excluded from positive scaling per user strategy: do not amplify Current Time trope
198	https://www.rbth.com/society/2014/01/30/dozhd_tv_channel_taken_off_air_in_some_markets_after_offensive_poll_33707.html	Russia Beyond EN	EN	professional_coverage	already_english_canonical	P2	English coverage with quote mention
199	https://es.rbth.com/articles/2012/01/20/la_oposicion_rusa_pide_autorizacion_para_celebrar_nuevos_actos_de_pr_15238	Russia Beyond ES	ES	professional_coverage	digest_only_summary_quote	P2	Spanish professional coverage
200	https://es.rbth.com/sociedad/2014/01/31/canal_de_television_ruso_en_problemas_tras_polemica_encuesta_sobre_e_36873	Russia Beyond ES	ES	professional_coverage	digest_only_summary_quote	P2	Spanish professional coverage
201	https://es.rbth.com/internacional/2014/05/23/guerra_de_hashtags_40271	Russia Beyond ES	ES	authored_by_ilya	digest_only_summary_quote	P1	Spanish byline (Iliá Klishin)
202	https://diez.md/2015/05/16/livetext-foto-ce-se-intampla-la-tedxchisinau-crossroads/	Diez	RO	tedx_talk_coverage	digest_only_summary_quote	P2	Romanian coverage of TEDx event
203	https://diez.md/2015/04/17/tedxchisinau-2015-vezi-aici-lista-completa-a-speaker-ilor-evenimentului-din-16-mai/	Diez	RO	tedx_talk_coverage	digest_only_summary_quote	P2	Romanian speaker list incl. Ilya Klishin
204	https://tedxchisinau.com/live/	TEDxChisinau	RO	tedx_talk_coverage	already_english_canonical	P2	Official TEDxChisinau site page
205	https://holod.media/2023/07/13/klishin-interview/	Holod	RU	interview_with_ilya	digest_only_summary_quote	P1	Confirmed by user on 2026-03-04
206	https://tvrain.tv/articles/chto_sluchilos_s_desantnikami_vse_materialy_dozhdja-374606/	TV Rain	RU	dozhd_project_2014	digest_only_summary_quote	P1	Core hub for 2014 Donbas soldiers investigation coverage
207	https://tvrain.tv/blog/blog_mihaila_zygarja/nashi_soldaty_vyjasnjaem_sudbu_rossijskih_voennyh_okazavshihsja_na_granitse_s_ukrainoj-435/	TV Rain	RU	dozhd_project_2014	digest_only_summary_quote	P1	Project launch/explainer with evidence-collection call
208	http://tvrain.ru/soldat/	TV Rain	RU	project_archive_reference	digest_only_summary_quote	P1	Historical project page "Nashi soldaty" referenced by TV Rain and external sources
209	https://tvrain.tv/news/telekanal_dozhd_nachal_sbor_informatsii_o_pogibshih_na_ukraine_rossijskih_voennyh-374549/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P1	Launch news; URL extracted from official TV Rain hub
210	https://tvrain.tv/news/kto_oni_i_skolko_ih_dozhd_prodolzhaet_sobirat_spisok_rossijskih_voennyh_pogibshih_i_plenennyh_na_territorii_ukrainy-374347/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P1	Project list update; URL extracted from official TV Rain hub
211	https://tvrain.tv/news/chto_izvestno_o_pskovskih_desantnikah_i_pochemu_ih_mogily_ishhut_zhurnalisty_i_blogery-374411/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P1	Explainer on Pskov paratrooper graves; URL extracted from official hub
212	https://tvrain.tv/news/komitet_soldatskih_materej_ob_uchastii_rossijskih_voennyh_v_konflikte_na_ukraine_chinovniki_hotjat_zakryt_nam_rot-374477/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P1	Soldiers' Mothers Committee angle; URL extracted from official hub
213	https://tvrain.tv/news/reporter_dozhdja_posetil_mogilu_predpolozhitelno_pogibshego_na_ukraine_desantnika_v_pskove-374370/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P1	Field reporting evidence point; URL extracted from official hub
214	https://tvrain.tv/news/chto_rossijskie_i_ukrainskie_smi_pisali_o_rossijskih_desantnikah_na_territorii_ukrainy-374310/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Media comparison around paratrooper case; URL extracted from official hub
215	https://tvrain.tv/news/v_pskove_horonjat_desjat_dvuh_desantnikov_reuters_soobschil_ob_ih_uchastii_v_bojah_na_ukraine-374015/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Pskov burials + Reuters linkage; URL extracted from official hub
216	https://tvrain.tv/news/sovet_po_pravam_cheloveka_poprosit_proverit_dannye_o_pogibshih_na_ukraine_rossijskih_voennyh-374095/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	SPCH verification call; URL extracted from official hub
217	https://tvrain.tv/news/pochemu_v_pskove_nikto_ne_hochet_obsuzhdat_sudbu_desantnikov_i_vojnu_s_ukrainoj-374041/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Local silence/reporting barriers in Pskov
218	https://tvrain.tv/news/ja_ne_vjuju_nikogo_iz_nashih_tam_net_desjat_samyh_nelepih_otvetov_na_vopros_ob_uchastii_rossii_v_konflikte_na_ukraine-373996/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Compilation of official denials; URL extracted from official hub
219	https://tvrain.tv/news/dvuh_zaderzhannyh_na_ukraine_desantnikov_v_pskove_reshili_provodit_po_tihomu-373455/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Detained paratroopers case; URL extracted from official hub
220	https://tvrain.tv/news/na_vostoke_ukrainy_vzjat_v_plen_rossijskij_desantnik_76-j_divizii-373275/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Captured serviceman case; URL extracted from official hub
221	https://tvrain.tv/news/smi_soobschili_o_zahoronenii_dvuh_desantnikov_iz_76_divizii_v_pskovskoj_oblasti-373579/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Early burial reports in Pskov region
222	https://tvrain.tv/news/v_pskove_na_kladbische_izbili_peterburgskih_zhurnalistov_dozhdja_i_fotografa_russkoj_planety-373621/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Violence against reporters covering burials
223	https://tvrain.tv/news/mestoraspolozhenie_desantnikov_v_ukraine_vychislili_po_geotegam_v_instagrame-373851/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	OSINT/geotag evidence angle
224	https://tvrain.tv/news/dozhd_vyyasnil_chto_zaderzhannyj_na_ukraine_desantnik_i-_skonchavshijsya_v_pskovskom_gospitale_soldat_sluzhili_v_76-j_divizii-373845/	TV Rain	RU	dozhd_project_followup	digest_only_summary_quote	P2	Service-unit linkage evidence
225	https://www.pravda.com.ua/articles/2017/05/17/7144148/	Ukrainska Pravda	UK	external_reference_project	digest_only_summary_quote	P1	Retrospective mentions Dozhd's own 2014 soldier list and project page
226	https://www.latimes.com/world/europe/la-fg-russia-soldier-20150914-story.html	Los Angeles Times	EN	external_reference_project	already_english_canonical	P1	English coverage referencing TV Rain investigations into soldiers in Ukraine
227	https://www.researchgate.net/publication/318460026_Understanding_Russian_Communication_Strategies	ResearchGate	EN	external_reference_project	already_english_canonical	P2	Research report citing TV Rain project and related links
228	https://www.researchgate.net/publication/318460018_Information_wars_New_patterns_in_media-political_conflicts	ResearchGate	EN	external_reference_project	already_english_canonical	P2	Research report citing TV Rain list project
229	https://www.academia.edu/34217779/Information_wars_New_patterns_in_media_political_conflicts	Academia.edu	EN	external_reference_project	already_english_canonical	P2	Mirror publication of report with TV Rain citations
230	https://freedomhouse.org/country/russia/nations-transit/2015	Freedom House	EN	external_reference_project	already_english_canonical	P2	Nations in Transit 2015 references Dozhd reporting on soldier deaths
231	https://euromaidanpress.com/2014/09/09/russian-anti-war-movement-appeals-to-soldiers-mothers/	Euromaidan Press	EN	external_reference_project	already_english_canonical	P2	English contextual coverage on anti-war movement and soldiers' families
232	http://peacekeeping-centre.in.ua/Museum/East/Ubit/Dozd.htm	Peacekeeping Centre mirror	RU	mirror_attribution_reference	digest_only_summary_quote	P2	Mirror text explicitly credits "Mikhail Zygar and Ilya Klishin" in Nashi Soldaty project context
233	https://www.youtube.com/watch?v=5UAZpvKKAJY	YouTube	EN	ted_talk_video	digest_only_summary_quote	P1	User-provided TED talk URL on 2026-03-04; title/metadata pending manual confirmation
234	https://republic.ru/posts/20566	Republic	RU	about_ilya	digest_only_summary_quote	P1	Interview context around pressure against protest organizer; includes own statement
235	https://www.rbc.ru/politics/20/01/2012/5703f2149a7947ac81a640e2	RBC	RU	about_ilya	digest_only_summary_quote	P1	News coverage of pressure claim tied to protest organizing role
236	https://www.mk.ru/politics/2012/01/20/662481-odin-iz-organizatorov-protestnyih-mitingov-v-moskve-soobschaet-o-davlenii-so-storonyi-fsb.html	MK.ru	RU	about_ilya	digest_only_summary_quote	P2	Headline-level organizer + pressure framing
237	https://www.mk.ru/politics/2012/01/20/662621-fsb-otritsaet-chto-roditeli-klishina-vyizyivalis-na-dopros-klishin-utverzhdaet-obratnoe.html	MK.ru	RU	about_ilya	digest_only_summary_quote	P2	Follow-up dispute around pressure claim
238	https://www.trud.ru/article/20-01-2012/271690_organizatorov_protestnyx_mitingov_vzjal_v_razrabotku_tsentr_e.html	Trud	RU	about_ilya	digest_only_summary_quote	P2	Coverage of Center E pressure narrative around protest organizers
239	https://txt.newsru.com/russia/23jan2012/klishin.html	Newsru	RU	about_ilya	digest_only_summary_quote	P2	Follow-up reporting on law-enforcement attention after public pressure claims
240	https://www.newsru.com/russia/20jan2012/willbutwont.html	Newsru	RU	about_ilya	digest_only_summary_quote	P2	Early report on claims of pressure connected to protest activity
241	https://graniru.org/Politics/Russia/activism/m.194998.html	Grani.ru	RU	about_ilya	digest_only_summary_quote	P2	Explicitly frames Klishin as one of protest organizers and reports pressure
242	https://os.colta.ru/society/russia/details/33597/	OpenSpace/Colta	RU	about_ilya	digest_only_summary_quote	P2	Related context thread on post-election protest pressure environment
243	https://www.lb.ua/world/2012/02/20/137751_sayt_bolshoy_beliy_krug_zakrili.html	LB.ua	RU	about_ilya	digest_only_summary_quote	P2	Quotes Klishin as organizer in White Circle infrastructure incident
244	https://newdaynews.ru/incidents/368279.html	New Day News	RU	about_ilya	digest_only_summary_quote	P3	Syndicated report: organizer role plus pressure claim (secondary)
245	https://newdaynews.ru/incidents/368434.html	New Day News	RU	about_ilya	digest_only_summary_quote	P3	Secondary follow-up in same pressure narrative cluster
246	https://www.ridus.ru/news/18791	Ridus	RU	about_ilya	digest_only_summary_quote	P2	Mentions organizer role and Center E questioning of father
247	https://www.bfm.ru/news/172103	Business FM	RU	about_ilya	digest_only_summary_quote	P1	Direct quote as one of organizers of For Fair Elections rally series
248	https://www.bfm.ru/news/172973	Business FM	RU	about_ilya	digest_only_summary_quote	P1	Direct quote as organizer of post-election protest rally
249	https://www.bfm.ru/news/173199	Business FM	RU	about_ilya	digest_only_summary_quote	P1	Mentions Klishin as one of creators of protest Facebook page
250	https://www.theguardian.com/world/2012/feb/02/russian-police-accused-scare-tactics	The Guardian	EN	about_ilya	already_english_canonical	P1	International outlet reporting intimidation claim involving Klishin family
251	https://www.hrw.org/news/2012/03/01/russia-harassment-critics	Human Rights Watch	EN	about_ilya	already_english_canonical	P1	HRW documents case in broader pre-election harassment pattern
252	https://www.hrw.org/ru/news/2012/03/01/245471	Human Rights Watch	RU	about_ilya	digest_only_summary_quote	P1	Russian-language HRW version with same case context
253	https://news.trust.org/item/20120301050105-mclqp	Thomson Reuters Foundation	EN	about_ilya	already_english_canonical	P1	Reuters Trust distribution of HRW-linked harassment coverage
254	https://www.svoboda.org/a/24457733.html	Radio Svoboda	RU	about_ilya	digest_only_summary_quote	P1	Directly states pressure on family and organizer role in protest pages
255	https://www.svoboda.org/a/24458035.html	Radio Svoboda	RU	about_ilya	digest_only_summary_quote	P1	Interview-format detail on questioning and pressure context
256	https://www.theguardian.com/world/2015/jun/08/30-under-30-moscows-young-power-list	The Guardian	EN	professional_profile_list	already_english_canonical	P1	Guardian New East list includes Ilya Klishin (#20), TV Rain role, and Big White Circle technology attribution
257	https://daily.afisha.ru/brain/10759-kto-ne-podpisan-u-togo-forsa-net-kak-poyavlyalis-mediasobytiya-v-rossii-2010-h/	Afisha Daily	RU	interview_with_ilya	digest_only_summary_quote	P1	Wiki reference [4]; supports media-career context
258	https://polutona.ru/?show=0319150555	Polutona	RU	profile_reference	digest_only_summary_quote	P2	Wiki reference [3]; crawler-limited in current run
259	https://kf.agency/articles/biography	KF Agency	RU	self_profile_reference	manual_rights_review	P3	Wiki reference [1]; primary/self-published source
260	https://lenta.ru/news/2012/01/20/klishin/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Wiki reference [6]; protest/pressure context
261	https://lenta.ru/news/2012/03/16/epichero/	Lenta	RU	about_ilya	digest_only_summary_quote	P2	Wiki reference [9]; Epic Hero transaction context
262	https://www.colta.ru/articles/literature/11839	Colta	RU	authored_by_ilya	digest_only_summary_quote	P1	Wiki reference [20]; crawler-limited in current run
263	https://www.theins.ru/politika/48709	The Insider	RU	authored_by_ilya	digest_only_summary_quote	P1	Wiki reference [17]; crawler-limited in current run
264	https://www.youtube.com/channel/UCdoP3MKiS6f9bl_f9x59utw	YouTube	RU	author_channel_reference	manual_rights_review	P2	Wiki external link [25]; channel-level reference
265	https://kfconsulting.tilda.ws/	KFConsulting	RU	self_profile_reference	manual_rights_review	P3	Wiki reference [13]; primary/self-published source
266	https://twitter.com/iklishin	X (Twitter)	RU	self_profile_reference	manual_rights_review	P3	Wiki reference [14]; primary/self-published source
